timestamp_ms,emg_voltage_V,rms_V,baseline_rms_V,state
9676,0.0541267,0.0556712,0.0532848,rest
9679,0.0535016,0.055676,0.0532848,rest
9682,0.0532516,0.0556879,0.0532848,rest
9684,0.0532516,0.0556514,0.0532848,rest
9687,0.0522516,0.0556008,0.0532848,rest
9689,0.0536266,0.0555715,0.0532848,rest
9692,0.0536266,0.0555593,0.0532848,rest
9695,0.0527516,0.0555255,0.0532848,rest
9697,0.0540017,0.0555376,0.0532848,rest
9700,0.0540017,0.05554,0.0532848,rest
9703,0.0547517,0.0555547,0.0532848,rest
9705,0.0518766,0.0555142,0.0532848,rest
9708,0.0548767,0.0555338,0.0532848,rest
9710,0.0528766,0.0555242,0.0532848,rest
9713,0.0546267,0.0554918,0.0532848,rest
9716,0.0542517,0.0555231,0.0532848,rest
9718,0.0533766,0.055511,0.0532848,rest
9721,0.0548767,0.0554707,0.0532848,rest
9723,0.0545017,0.0555093,0.0532848,rest
9726,0.0535016,0.055526,0.0532848,rest
9729,0.0536266,0.0554816,0.0532848,rest
9731,0.0537516,0.055462,0.0532848,rest
9734,0.0542517,0.0554645,0.0532848,rest
9737,0.0537516,0.0554645,0.0532848,rest
9739,0.0523766,0.0554211,0.0532848,rest
9742,0.0532516,0.0554211,0.0532848,rest
9744,0.0535016,0.0554089,0.0532848,rest
9747,0.0543767,0.0554211,0.0532848,rest
9750,0.0541267,0.0554113,0.0532848,rest
9752,0.0531266,0.0553919,0.0532848,rest
9755,0.0531266,0.0553071,0.0532848,rest
9757,0.0536266,0.0552949,0.0532848,rest
9760,0.0532516,0.0552828,0.0532848,rest
9763,0.0552517,0.0553148,0.0532848,rest
9765,0.0533766,0.0553244,0.0532848,rest
9768,0.0542517,0.0553366,0.0532848,rest
9770,0.0536266,0.0553268,0.0532848,rest
9773,0.0543767,0.0553439,0.0532848,rest
9776,0.0546267,0.0553707,0.0532848,rest
9778,0.0525016,0.0553491,0.0532848,rest
9781,0.0536266,0.0553296,0.0532848,rest
9784,0.0530016,0.0553127,0.0532848,rest
9786,0.0535016,0.0553102,0.0532848,rest
9789,0.0531266,0.0552686,0.0532848,rest
9791,0.0540017,0.0553022,0.0532848,rest
9794,0.0523766,0.0552782,0.0532848,rest
9797,0.0543767,0.0544012,0.0532848,rest
9799,0.0532516,0.0542241,0.0532848,rest
9802,0.0553767,0.0536971,0.0532848,rest
9804,0.0533766,0.0536871,0.0532848,rest
9807,0.0532516,0.0536696,0.0532848,rest
9810,0.0537516,0.0536746,0.0532848,rest
9812,0.0540017,0.0536896,0.0532848,rest
9815,0.0525016,0.0536748,0.0532848,rest
9818,0.0533766,0.0536969,0.0532848,rest
9820,0.0538766,0.0537019,0.0532848,rest
9823,0.0546267,0.0537221,0.0532848,rest
9825,0.0512516,0.053693,0.0532848,rest
9828,0.0526266,0.0536657,0.0532848,rest
9831,0.0555017,0.0536963,0.0532848,rest
9833,0.0541267,0.0536837,0.0532848,rest
9836,0.0536266,0.053718,0.0532848,rest
9838,0.0548767,0.053718,0.0532848,rest
9841,0.0535016,0.0537304,0.0532848,rest
9844,0.0533766,0.0537053,0.0532848,rest
9846,0.0546267,0.0537129,0.0532848,rest
9849,0.0542517,0.0537304,0.0532848,rest
9852,0.0530016,0.0536928,0.0532848,rest
9854,0.0548767,0.0537004,0.0532848,rest
9857,0.0541267,0.0537129,0.0532848,rest
9859,0.0528766,0.053698,0.0532848,rest
9862,0.0540017,0.0537031,0.0532848,rest
9865,0.0536266,0.0536905,0.0532848,rest
9867,0.0547517,0.0537107,0.0532848,rest
9870,0.0533766,0.0537304,0.0532848,rest
9872,0.0533766,0.0537329,0.0532848,rest
9875,0.0543767,0.0537504,0.0532848,rest
9878,0.0531266,0.0537254,0.0532848,rest
9880,0.0538766,0.0537204,0.0532848,rest
9883,0.0530016,0.0537179,0.0532848,rest
9886,0.0526266,0.0537081,0.0532848,rest
9888,0.0533766,0.0537031,0.0532848,rest
9891,0.0537516,0.0537131,0.0532848,rest
9894,0.0535016,0.0536776,0.0532848,rest
9896,0.0526266,0.0536628,0.0532848,rest
9899,0.0513766,0.0536062,0.0532848,rest
9901,0.0520016,0.0535742,0.0532848,rest
9904,0.0530016,0.0535466,0.0532848,rest
9907,0.0535016,0.0535239,0.0532848,rest
9909,0.0535016,0.0535437,0.0532848,rest
9912,0.0533766,0.0535387,0.0532848,rest
9915,0.0538766,0.0535561,0.0532848,rest
9917,0.0528766,0.0535437,0.0532848,rest
9920,0.0542517,0.0535663,0.0532848,rest
9922,0.0532516,0.0535513,0.0532848,rest
9925,0.0537516,0.0535785,0.0532848,rest
9928,0.0523766,0.0535386,0.0532848,rest
9931,0.0532516,0.0535386,0.0532848,rest
9933,0.0561267,0.0535543,0.0532848,rest
9936,0.0530016,0.0535468,0.0532848,rest
9938,0.0536266,0.0535543,0.0532848,rest
9941,0.0538766,0.0535568,0.0532848,rest
9944,0.0525016,0.053527,0.0532848,rest
9946,0.0548767,0.0535746,0.0532848,rest
9949,0.0538766,0.0535846,0.0532848,rest
9952,0.0545017,0.0535972,0.0532848,rest
9954,0.0548767,0.0536024,0.0532848,rest
9957,0.0557517,0.0536921,0.0532848,rest
9959,0.0533766,0.0537069,0.0532848,rest
9962,0.0538766,0.0536738,0.0532848,rest
9965,0.0551267,0.0536942,0.0532848,rest
9967,0.0553767,0.0537297,0.0532848,rest
9970,0.0545017,0.053722,0.0532848,rest
9973,0.0551267,0.0537549,0.0532848,rest
9975,0.0557517,0.0538031,0.0532848,rest
9978,0.0542517,0.0537955,0.0532848,rest
9980,0.0562517,0.0538366,0.0532848,rest
9983,0.0546267,0.053869,0.0532848,rest
9986,0.0548767,0.053869,0.0532848,rest
9988,0.0552517,0.0538919,0.0532848,rest
9991,0.0566267,0.053968,0.0532848,rest
9994,0.0552517,0.0539933,0.0532848,rest
9996,0.0546267,0.0540134,0.0532848,rest
9999,0.0551267,0.054021,0.0532848,rest
10001,0.0553767,0.0540613,0.0532848,rest
10004,0.0552517,0.0540989,0.0532848,rest
10007,0.0551267,0.0541141,0.0532848,rest
10010,0.0548767,0.054149,0.0532848,rest
10012,0.0550017,0.0541716,0.0532848,rest
10015,0.0542517,0.0541964,0.0532848,rest
10018,0.0541267,0.0542259,0.0532848,rest
10020,0.0530016,0.0542186,0.0532848,rest
10023,0.0543767,0.054231,0.0532848,rest
10025,0.0557517,0.0542763,0.0532848,rest
10028,0.0546267,0.0543158,0.0532848,rest
10031,0.0537516,0.0543618,0.0532848,rest
10033,0.0548767,0.0544183,0.0532848,rest
10036,0.0552517,0.054463,0.0532848,rest
10039,0.0538766,0.0544704,0.0532848,rest
10041,0.0561267,0.0545232,0.0532848,rest
10044,0.0565017,0.0545862,0.0532848,rest
10047,0.0553767,0.0546162,0.0532848,rest
10049,0.0553767,0.0546657,0.0532848,rest
10052,0.0548767,0.0546782,0.0532848,rest
10054,0.0562517,0.0547382,0.0532848,rest
10057,0.0550017,0.0547631,0.0532848,rest
10060,0.0538766,0.0547922,0.0532848,rest
10062,0.0552517,0.0548318,0.0532848,rest
10065,0.0557517,0.0548241,0.0532848,rest
10067,0.0551267,0.054866,0.0532848,rest
10070,0.0546267,0.0548857,0.0532848,rest
10073,0.0547517,0.054903,0.0532848,rest
10075,0.0557517,0.0549671,0.0532848,rest
10078,0.0555017,0.0549796,0.0532848,rest
10081,0.0575018,0.055053,0.0532848,rest
10084,0.0558767,0.0550806,0.0532848,rest
10086,0.0545017,0.0550731,0.0532848,rest
10089,0.0556267,0.0550706,0.0532848,rest
10091,0.0542517,0.0550877,0.0532848,rest
10094,0.0536266,0.0550828,0.0532848,rest
10097,0.0546267,0.0550729,0.0532848,rest
10099,0.0537516,0.0550407,0.0532848,rest
10102,0.0557517,0.0550657,0.0532848,rest
10104,0.0546267,0.0550557,0.0532848,rest
10107,0.0555017,0.0550507,0.0532848,rest
10110,0.0578768,0.0551245,0.0532848,rest
10112,0.0555017,0.0551093,0.0532848,rest
10115,0.0541267,0.0550994,0.0532848,rest
10117,0.0551267,0.0551044,0.0532848,rest
10120,0.0545017,0.0550894,0.0532848,rest
10123,0.0552517,0.0550615,0.0532848,rest
10125,0.0552517,0.0550615,0.0532848,rest
10128,0.0570017,0.0551096,0.0532848,rest
10131,0.0558767,0.0551247,0.0532848,rest
10133,0.0548767,0.0551147,0.0532848,rest
10136,0.0551267,0.0551122,0.0532848,rest
10138,0.0536266,0.0550826,0.0532848,rest
10141,0.0537516,0.0550604,0.0532848,rest
10144,0.0536266,0.0550333,0.0532848,rest
10146,0.0548767,0.0550457,0.0532848,rest
10149,0.0551267,0.0550655,0.0532848,rest
10151,0.0558767,0.0551224,0.0532848,rest
10154,0.0542517,0.0551199,0.0532848,rest
10157,0.0555017,0.0551149,0.0532848,rest
10159,0.0551267,0.0551248,0.0532848,rest
10162,0.0552517,0.0551545,0.0532848,rest
10165,0.0550017,0.055157,0.0532848,rest
10167,0.0545017,0.055142,0.0532848,rest
10170,0.0536266,0.0551372,0.0532848,rest
10172,0.0551267,0.055117,0.0532848,rest
10175,0.0553767,0.0550941,0.0532848,rest
10178,0.0541267,0.0550693,0.0532848,rest
10180,0.0530016,0.0550225,0.0532848,rest
10183,0.0548767,0.0550225,0.0532848,rest
10185,0.0548767,0.0549947,0.0532848,rest
10188,0.0535016,0.0549651,0.0532848,rest
10191,0.0563767,0.0550153,0.0532848,rest
10193,0.0537516,0.0549855,0.0532848,rest
10196,0.0550017,0.0549704,0.0532848,rest
10199,0.0542517,0.054953,0.0532848,rest
10201,0.0551267,0.054963,0.0532848,rest
10204,0.0550017,0.054968,0.0532848,rest
10206,0.0551267,0.0549554,0.0532848,rest
10209,0.0547517,0.0549403,0.0532848,rest
10212,0.0533766,0.054857,0.0532848,rest
10214,0.0550017,0.0548393,0.0532848,rest
10217,0.0562517,0.0548747,0.0532848,rest
10219,0.0538766,0.0548397,0.0532848,rest
10222,0.0560017,0.0548749,0.0532848,rest
10228,0.0540017,0.0548822,0.0532848,rest
10231,0.0548767,0.0548872,0.0532848,rest
10233,0.0571267,0.0549554,0.0532848,rest
10236,0.0543767,0.0549278,0.0532848,rest
10239,0.0547517,0.0549303,0.0532848,rest
10241,0.0548767,0.0549177,0.0532848,rest
10244,0.0551267,0.0548611,0.0532848,rest
10247,0.0546267,0.0548435,0.0532848,rest
10249,0.0582518,0.054928,0.0532848,rest
10252,0.0541267,0.0549081,0.0532848,rest
10255,0.0547517,0.0549131,0.0532848,rest
10257,0.0560017,0.0549283,0.0532848,rest
10260,0.0545017,0.0549133,0.0532848,rest
10263,0.0548767,0.05487,0.0532848,rest
10265,0.0537516,0.0548275,0.0532848,rest
10268,0.0541267,0.0548126,0.0532848,rest
10271,0.0540017,0.0547902,0.0532848,rest
10274,0.0535016,0.0547877,0.0532848,rest
10277,0.0545017,0.0548026,0.0532848,rest
10280,0.0546267,0.0548223,0.0532848,rest
10283,0.0551267,0.0548273,0.0532848,rest
10285,0.0551267,0.0548273,0.0532848,rest
10288,0.0547517,0.0548046,0.0532848,rest
10290,0.0553767,0.0548271,0.0532848,rest
10293,0.0548767,0.0548146,0.0532848,rest
10296,0.0533766,0.0547799,0.0532848,rest
10299,0.0542517,0.0547599,0.0532848,rest
10302,0.0561267,0.0547827,0.0532848,rest
10304,0.0562517,0.0548181,0.0532848,rest
10307,0.0536266,0.0548181,0.0532848,rest
10310,0.0547517,0.0548106,0.0532848,rest
10313,0.0555017,0.0548131,0.0532848,rest
10316,0.0553767,0.0548381,0.0532848,rest
10318,0.0550017,0.0548775,0.0532848,rest
10321,0.0522516,0.0548262,0.0532848,rest
10323,0.0532516,0.0547941,0.0532848,rest
10327,0.0551267,0.0548263,0.0532848,rest
10330,0.0552517,0.0548034,0.0532848,rest
10333,0.0545017,0.0548182,0.0532848,rest
10335,0.0545017,0.0548082,0.0532848,rest
10338,0.0537516,0.0547984,0.0532848,rest
10341,0.0548767,0.0547934,0.0532848,rest
10345,0.0540017,0.0547735,0.0532848,rest
10347,0.0577518,0.0548275,0.0532848,rest
10350,0.0546267,0.054825,0.0532848,rest
10353,0.0556267,0.0548698,0.0532848,rest
10355,0.0541267,0.0548524,0.0532848,rest
10358,0.0541267,0.0548096,0.0532848,rest
10361,0.0555017,0.054842,0.0532848,rest
10364,0.0545017,0.0548118,0.0532848,rest
10367,0.0547517,0.0548266,0.0532848,rest
10369,0.0543767,0.0548167,0.0532848,rest
10372,0.0563767,0.0548011,0.0532848,rest
10375,0.0551267,0.0548161,0.0532848,rest
10378,0.0545017,0.0548111,0.0532848,rest
10380,0.0543767,0.0548012,0.0532848,rest
10383,0.0550017,0.0547987,0.0532848,rest
10386,0.0568767,0.0548444,0.0532848,rest
10388,0.0545017,0.0547673,0.0532848,rest
10391,0.0563767,0.0548127,0.0532848,rest
10394,0.0546267,0.0548102,0.0532848,rest
10397,0.0553767,0.0547975,0.0532848,rest
10399,0.0555017,0.0548175,0.0532848,rest
10402,0.0542517,0.0548051,0.0532848,rest
10404,0.0537516,0.0548051,0.0532848,rest
10407,0.0541267,0.0548051,0.0532848,rest
10410,0.0552517,0.05483,0.0532848,rest
10413,0.0561267,0.0548825,0.0532848,rest
10415,0.0536266,0.0548652,0.0532848,rest
10418,0.0533766,0.0548406,0.0532848,rest
10421,0.0556267,0.0548507,0.0532848,rest
10423,0.0551267,0.0548507,0.0532848,rest
10426,0.0540017,0.0548358,0.0532848,rest
10429,0.0545017,0.0548183,0.0532848,rest
10431,0.0538766,0.0547985,0.0532848,rest
10434,0.0527516,0.0547864,0.0532848,rest
10436,0.0553767,0.0548089,0.0532848,rest
10439,0.0552517,0.0547911,0.0532848,rest
10442,0.0535016,0.054736,0.0532848,rest
10445,0.0546267,0.0547557,0.0532848,rest
10448,0.0535016,0.054731,0.0532848,rest
10450,0.0542517,0.0547059,0.0532848,rest
10453,0.0546267,0.0546909,0.0532848,rest
10455,0.0550017,0.0546909,0.0532848,rest
10458,0.0581268,0.0548093,0.0532848,rest
10462,0.0577518,0.0549004,0.0532848,rest
10464,0.0546267,0.0548904,0.0532848,rest
10467,0.0553767,0.0548929,0.0532848,rest
10470,0.0550017,0.0549029,0.0532848,rest
10473,0.0535016,0.0548832,0.0532848,rest
10476,0.0545017,0.054898,0.0532848,rest
10479,0.0547517,0.0548955,0.0532848,rest
10482,0.0552517,0.0549204,0.0532848,rest
10485,0.0545017,0.0548539,0.0532848,rest
10487,0.0527516,0.0548172,0.0532848,rest
10490,0.0552517,0.0548096,0.0532848,rest
10493,0.0537516,0.0548022,0.0532848,rest
10496,0.0546267,0.0548121,0.0532848,rest
10499,0.0546267,0.0547945,0.0532848,rest
10502,0.0543767,0.0547921,0.0532848,rest
10505,0.0535016,0.0547674,0.0532848,rest
10507,0.0540017,0.0547599,0.0532848,rest
10510,0.0553767,0.0547395,0.0532848,rest
10514,0.0555017,0.0547471,0.0532848,rest
10516,0.0556267,0.0547697,0.0532848,rest
10519,0.0537516,0.0547574,0.0532848,rest
10522,0.0540017,0.0547375,0.0532848,rest
10524,0.0531266,0.0546621,0.0532848,rest
10527,0.0538766,0.0546497,0.0532848,rest
10530,0.0541267,0.0546041,0.0532848,rest
10532,0.0527516,0.0545673,0.0532848,rest
10535,0.0546267,0.0545521,0.0532848,rest
10538,0.0551267,0.0545445,0.0532848,rest
10540,0.0545017,0.0545495,0.0532848,rest
10543,0.0543767,0.0545619,0.0532848,rest
10547,0.0538766,0.054557,0.0532848,rest
10551,0.0538766,0.0545294,0.0532848,rest
10554,0.0542517,0.0544915,0.0532848,rest
10556,0.0548767,0.0545164,0.0532848,rest
10559,0.0546267,0.0545411,0.0532848,rest
10562,0.0550017,0.0545284,0.0532848,rest
10565,0.0538766,0.0545035,0.0532848,rest
10567,0.0551267,0.054526,0.0532848,rest
10570,0.0537516,0.0545111,0.0532848,rest
10573,0.0547517,0.0545285,0.0532848,rest
10576,0.0560017,0.0545933,0.0532848,rest
10579,0.0541267,0.0545682,0.0532848,rest
10582,0.0531266,0.054526,0.0532848,rest
10585,0.0517516,0.0544922,0.0532848,rest
10588,0.0557517,0.054515,0.0532848,rest
10591,0.0540017,0.0545248,0.0532848,rest
10595,0.0538766,0.0545174,0.0532848,rest
10597,0.0538766,0.0545025,0.0532848,rest
10600,0.0552517,0.0545075,0.0532848,rest
10603,0.0530016,0.0544029,0.0532848,rest
10605,0.0537516,0.0543209,0.0532848,rest
10608,0.0562517,0.0543541,0.0532848,rest
10612,0.0547517,0.0543414,0.0532848,rest
10614,0.0551267,0.0543439,0.0532848,rest
10617,0.0551267,0.0543764,0.0532848,rest
10620,0.0535016,0.0543565,0.0532848,rest
10622,0.0541267,0.054344,0.0532848,rest
10625,0.0537516,0.0543139,0.0532848,rest
10628,0.0555017,0.0543342,0.0532848,rest
10631,0.0532516,0.0543439,0.0532848,rest
10633,0.0543767,0.0543263,0.0532848,rest
10636,0.0541267,0.0543337,0.0532848,rest
10639,0.0537516,0.0543163,0.0532848,rest
10641,0.0551267,0.0543264,0.0532848,rest
10644,0.0546267,0.0543314,0.0532848,rest
10647,0.0541267,0.0543438,0.0532848,rest
10649,0.0537516,0.0543388,0.0532848,rest
10652,0.0520016,0.0542721,0.0532848,rest
10655,0.0547517,0.0542568,0.0532848,rest
10657,0.0538766,0.0542215,0.0532848,rest
10660,0.0536266,0.054219,0.0532848,rest
10664,0.0546267,0.0542315,0.0532848,rest
10666,0.0546267,0.0542613,0.0532848,rest
10669,0.0550017,0.0542839,0.0532848,rest
10672,0.0533766,0.054269,0.0532848,rest
10674,0.0543767,0.0543011,0.0532848,rest
10677,0.0540017,0.0542886,0.0532848,rest
10679,0.0545017,0.054276,0.0532848,rest
10682,0.0548767,0.0542835,0.0532848,rest
10685,0.0525016,0.0542466,0.0532848,rest
10688,0.0538766,0.0542466,0.0532848,rest
10691,0.0551267,0.0542717,0.0532848,rest
10694,0.0537516,0.0542618,0.0532848,rest
10697,0.0541267,0.0542467,0.0532848,rest
10700,0.0566267,0.0542877,0.0532848,rest
10703,0.0543767,0.0542751,0.0532848,rest
10706,0.0555017,0.0543079,0.0532848,rest
10709,0.0533766,0.0542729,0.0532848,rest
10712,0.0547517,0.0542929,0.0532848,rest
10715,0.0536266,0.0542704,0.0532848,rest
10717,0.0548767,0.0542474,0.0532848,rest
10720,0.0542517,0.0542499,0.0532848,rest
10723,0.0543767,0.0542747,0.0532848,rest
10726,0.0545017,0.0543285,0.0532848,rest
10729,0.0543767,0.0543006,0.0532848,rest
10733,0.0566267,0.0543541,0.0532848,rest
10737,0.0532516,0.0543417,0.0532848,rest
10740,0.0536266,0.0543368,0.0532848,rest
10743,0.0552517,0.0543368,0.0532848,rest
10746,0.0545017,0.0543665,0.0532848,rest
10749,0.0552517,0.0543965,0.0532848,rest
10752,0.0541267,0.0543534,0.0532848,rest
10755,0.0552517,0.0543635,0.0532848,rest
10758,0.0536266,0.0543335,0.0532848,rest
10761,0.0533766,0.0542985,0.0532848,rest
10764,0.0520016,0.0542694,0.0532848,rest
10767,0.0542517,0.0542719,0.0532848,rest
10769,0.0536266,0.0542694,0.0532848,rest
10772,0.0541267,0.0542416,0.0532848,rest
10775,0.0538766,0.054254,0.0532848,rest
10778,0.0538766,0.054244,0.0532848,rest
10781,0.0542517,0.0542465,0.0532848,rest
10783,0.0542517,0.0542564,0.0532848,rest
10786,0.0548767,0.0542514,0.0532848,rest
10788,0.0547517,0.0542539,0.0532848,rest
10791,0.0547517,0.0542664,0.0532848,rest
10794,0.0545017,0.0542814,0.0532848,rest
10797,0.0538766,0.054318,0.0532848,rest
10800,0.0535016,0.054293,0.0532848,rest
10802,0.0536266,0.0542881,0.0532848,rest
10805,0.0531266,0.0542783,0.0532848,rest
10807,0.0548767,0.0542833,0.0532848,rest
10810,0.0550017,0.0542909,0.0532848,rest
10813,0.0530016,0.0542511,0.0532848,rest
10816,0.0530016,0.0542437,0.0532848,rest
10818,0.0540017,0.0542362,0.0532848,rest
10821,0.0551267,0.0542589,0.0532848,rest
10824,0.0545017,0.0542589,0.0532848,rest
10826,0.0533766,0.0542289,0.0532848,rest
10830,0.0537516,0.0542534,0.0532848,rest
10832,0.0547517,0.0542709,0.0532848,rest
10835,0.0535016,0.0542384,0.0532848,rest
10837,0.0535016,0.0542334,0.0532848,rest
10840,0.0540017,0.0542309,0.0532848,rest
10843,0.0533766,0.054165,0.0532848,rest
10846,0.0548767,0.0541751,0.0532848,rest
10849,0.0535016,0.0541348,0.0532848,rest
10852,0.0548767,0.0541648,0.0532848,rest
10854,0.0536266,0.0541423,0.0532848,rest
10857,0.0538766,0.0541472,0.0532848,rest
10860,0.0541267,0.0541321,0.0532848,rest
10863,0.0545017,0.0541372,0.0532848,rest
10866,0.0538766,0.0541272,0.0532848,rest
10869,0.0543767,0.0541247,0.0532848,rest
10871,0.0553767,0.0541449,0.0532848,rest
10874,0.0535016,0.0540813,0.0532848,rest
10877,0.0560017,0.0541369,0.0532848,rest
10880,0.0531266,0.054127,0.0532848,rest
10882,0.0535016,0.0540918,0.0532848,rest
10885,0.0536266,0.0540743,0.0532848,rest
10888,0.0543767,0.0540566,0.0532848,rest
10890,0.0537516,0.0540491,0.0532848,rest
10893,0.0547517,0.0540389,0.0532848,rest
10896,0.0530016,0.0540266,0.0532848,rest
10898,0.0545017,0.054049,0.0532848,rest
10901,0.0542517,0.0540933,0.0532848,rest
10904,0.0537516,0.0540833,0.0532848,rest
10906,0.0520016,0.0540515,0.0532848,rest
10909,0.0543767,0.0540565,0.0532848,rest
10912,0.0563767,0.0541075,0.0532848,rest
10915,0.0545017,0.05412,0.0532848,rest
10917,0.0542517,0.05412,0.0532848,rest
10920,0.0551267,0.0541377,0.0532848,rest
10923,0.0545017,0.0541301,0.0532848,rest
10926,0.0543767,0.0541226,0.0532848,rest
10929,0.0551267,0.0541302,0.0532848,rest
10931,0.0548767,0.0541378,0.0532848,rest
10934,0.0536266,0.0541328,0.0532848,rest
10937,0.0537516,0.0541378,0.0532848,rest
10939,0.0545017,0.0541552,0.0532848,rest
10942,0.0546267,0.0541851,0.0532848,rest
10945,0.0543767,0.054175,0.0532848,rest
10948,0.0545017,0.0541649,0.0532848,rest
10951,0.0550017,0.0542047,0.0532848,rest
10953,0.0547517,0.0542395,0.0532848,rest
10956,0.0548767,0.0542571,0.0532848,rest
10959,0.0551267,0.0542571,0.0532848,rest
10962,0.0545017,0.0542571,0.0532848,rest
10964,0.0555017,0.0542997,0.0532848,rest
10967,0.0555017,0.0543349,0.0532848,rest
10970,0.0557517,0.0543553,0.0532848,rest
10972,0.0572518,0.0544316,0.0532848,rest
10975,0.0567517,0.0544974,0.0532848,rest
10977,0.0563767,0.0545455,0.0532848,rest
10980,0.0552517,0.0545828,0.0532848,rest
10983,0.0547517,0.0545803,0.0532848,rest
10985,0.0541267,0.0545926,0.0532848,rest
10988,0.0575018,0.0546466,0.0532848,rest
10990,0.0563767,0.054702,0.0532848,rest
10993,0.0558767,0.0547421,0.0532848,rest
10996,0.0561267,0.0547823,0.0532848,rest
10999,0.0563767,0.0548203,0.0532848,rest
11002,0.0567517,0.0548783,0.0532848,rest
11005,0.0550017,0.0548907,0.0532848,rest
11008,0.0570017,0.054924,0.0532848,rest
11012,0.0565017,0.054984,0.0532848,rest
11015,0.0570017,0.0550046,0.0532848,rest
11018,0.0563767,0.0550693,0.0532848,rest
11021,0.0552517,0.0551038,0.0532848,rest
11023,0.0561267,0.0551536,0.0532848,rest
11027,0.0558767,0.0551836,0.0532848,rest
11031,0.0566267,0.055241,0.0532848,rest
11033,0.0561267,0.0552686,0.0532848,rest
11036,0.0560017,0.0553278,0.0532848,rest
11039,0.0580018,0.0553989,0.0532848,rest
11042,0.0557517,0.0554287,0.0532848,rest
11045,0.0568767,0.055491,0.0532848,rest
11048,0.0553767,0.0555563,0.0532848,rest
11051,0.0553767,0.055576,0.0532848,rest
11053,0.0565017,0.0555786,0.0532848,rest
11056,0.0566267,0.055621,0.0532848,rest
11059,0.0567517,0.0556709,0.0532848,rest
11061,0.0570017,0.0557087,0.0532848,rest
11064,0.0563767,0.055746,0.0532848,rest
11067,0.0566267,0.0557908,0.0532848,rest
11069,0.0560017,0.0558082,0.0532848,rest
11072,0.0566267,0.0558431,0.0532848,rest
11075,0.0567517,0.0559049,0.0532848,rest
11078,0.0550017,0.0559292,0.0532848,rest
11081,0.0560017,0.0559588,0.0532848,rest
11084,0.0578768,0.0560241,0.0532848,rest
11086,0.0571267,0.0560788,0.0532848,rest
11089,0.0568767,0.056126,0.0532848,rest
11091,0.0568767,0.0561633,0.0532848,rest
11094,0.0561267,0.0561905,0.0532848,rest
11097,0.0576268,0.0562455,0.0532848,rest
11099,0.0560017,0.0562628,0.0532848,rest
11102,0.0581268,0.0563353,0.0532848,rest
11105,0.0563767,0.0563527,0.0532848,rest
11107,0.0575018,0.0563928,0.0532848,rest
11110,0.0571267,0.0564203,0.0532848,rest
11113,0.0572518,0.0564203,0.0532848,rest
11116,0.0566267,0.0564178,0.0532848,rest
11118,0.0556267,0.0564029,0.0532848,rest
11121,0.0555017,0.0564078,0.0532848,rest
11124,0.0575018,0.0564625,0.0532848,rest
11127,0.0560017,0.0564991,0.0532848,rest
11129,0.0561267,0.0564714,0.0532848,rest
11132,0.0555017,0.0564541,0.0532848,rest
11135,0.0563767,0.056464,0.0532848,rest
11137,0.0547517,0.056437,0.0532848,rest
11140,0.0573768,0.0564572,0.0532848,rest
11143,0.0566267,0.0564547,0.0532848,rest
11146,0.0565017,0.0564843,0.0532848,rest
11148,0.0560017,0.0564643,0.0532848,rest
11151,0.0560017,0.0564543,0.0532848,rest
11154,0.0575018,0.0564644,0.0532848,rest
11156,0.0568767,0.0564745,0.0532848,rest
11160,0.0563767,0.0564967,0.0532848,rest
11163,0.0557517,0.0564893,0.0532848,rest
11165,0.0562517,0.0564967,0.0532848,rest
11168,0.0550017,0.0564646,0.0532848,rest
11171,0.0558767,0.0564596,0.0532848,rest
11173,0.0558767,0.0564572,0.0532848,rest
11176,0.0566267,0.0564292,0.0532848,rest
11179,0.0576268,0.0564669,0.0532848,rest
11182,0.0565017,0.0564594,0.0532848,rest
11184,0.0561267,0.0564742,0.0532848,rest
11187,0.0562517,0.0564915,0.0532848,rest
11190,0.0568767,0.056499,0.0532848,rest
11193,0.0577518,0.0565218,0.0532848,rest
11196,0.0571267,0.0565293,0.0532848,rest
11199,0.0557517,0.0565044,0.0532848,rest
11202,0.0575018,0.0565271,0.0532848,rest
11204,0.0580018,0.0565549,0.0532848,rest
11207,0.0563767,0.0565624,0.0532848,rest
11210,0.0561267,0.0565524,0.0532848,rest
11213,0.0576268,0.0565701,0.0532848,rest
11216,0.0572518,0.0566147,0.0532848,rest
11218,0.0560017,0.0566147,0.0532848,rest
11221,0.0572518,0.056602,0.0532848,rest
11224,0.0555017,0.0565697,0.0532848,rest
11227,0.0571267,0.0565747,0.0532848,rest
11230,0.0581268,0.0566001,0.0532848,rest
11232,0.0577518,0.0566328,0.0532848,rest
11235,0.0563767,0.0566076,0.0532848,rest
11238,0.0570017,0.0566276,0.0532848,rest
11240,0.0566267,0.0565972,0.0532848,rest
11243,0.0582518,0.0566352,0.0532848,rest
11246,0.0568767,0.0566225,0.0532848,rest
11249,0.0568767,0.0566175,0.0532848,rest
11252,0.0561267,0.056595,0.0532848,rest
11254,0.0578768,0.0566203,0.0532848,rest
11257,0.0582518,0.056673,0.0532848,rest
11260,0.0568767,0.0567003,0.0532848,rest
11263,0.0582518,0.0567156,0.0532848,rest
11266,0.0571267,0.056738,0.0532848,rest
11268,0.0567517,0.0567505,0.0532848,rest
11271,0.0560017,0.0567603,0.0532848,rest
11274,0.0571267,0.0567753,0.0532848,rest
