timestamp_ms,emg_voltage_V,rms_V,baseline_rms_V,state
49556,0.240132,0.127161,0.0597409,flex
49559,0.206506,0.130213,0.0597409,flex
49562,0.066502,0.130247,0.0597409,flex
49564,0.0623769,0.130213,0.0597409,flex
49567,0.098753,0.13066,0.0597409,flex
49570,0.0827525,0.130897,0.0597409,flex
49572,0.065127,0.130964,0.0597409,flex
49575,0.0545017,0.13092,0.0597409,flex
49578,0.0693771,0.131016,0.0597409,flex
49580,0.0798774,0.13119,0.0597409,flex
49583,0.064252,0.131205,0.0597409,flex
49586,0.0606269,0.131162,0.0597409,flex
49588,0.0590018,0.131131,0.0597409,flex
49591,0.0927528,0.131264,0.0597409,flex
49594,0.0608769,0.131275,0.0597409,flex
49596,0.0813775,0.131505,0.0597409,flex
49599,0.065877,0.131445,0.0597409,flex
49601,0.0591268,0.130715,0.0597409,flex
49604,0.0720022,0.130841,0.0597409,flex
